Datetime,ID,Score,Link,Text,Username,Retweets,Hashtags,Geolocation
2019-05-01,1123531172376711168,0.0,https://twitter.com/STVNews/status/1123531172376711168,happy 250th birthday duke wellington soldier two-time prime minister defeated napoleon battle waterloo became coneheid glasgowmost iconic statue,STVNews,29,,
2019-05-01,1123524994561130504,0.01932367149758454,https://twitter.com/historyorpizza/status/1123524994561130504,otd 1769 arthur wellesley first duke wellington born dublin educated trim though protestant supported catholic emancipation pushing 1929 catholic relief act photo view wellington statue top trim castle meath,historyorpizza,3,,
2019-05-01,1123521823616983041,0.0,https://twitter.com/LVAldershot/status/1123521823616983041,duke wellington born otd 1st may 1769 archive image equestrian statue duke wellington aldershot dukeofwellington250 wellington250,LVAldershot,5,,
2019-05-01,1123490713877057539,0.05921052631578947,https://twitter.com/EnglishHeritage/status/1123490713877057539,250 years ago today duke wellington born wellington250 know statue honouring one great heroes time sat top whatnow wellington arch arch hasnalways place,EnglishHeritage,38,,
2019-04-30,1123213282293223425,-0.011627906976744186,https://twitter.com/JoanHenry7/status/1123213282293223425,lbc havengot sense shame statues collective otherwise think got right idea glasgow statue duke wellington permanent traffic cone head soon onetaken another one somehow goes,JoanHenry7,0,,
2019-04-30,1123165299707142144,0.0,https://twitter.com/news4Glasgow/status/1123165299707142144,artist creates game thrones spin duke wellington statue iceman cometh time hetrading dragon iron horse,news4Glasgow,0,,
2019-04-29,1122972062950146050,-0.006622516556291391,https://twitter.com/damiendenis/status/1122972062950146050,day 119 365 photo challenge equestrian wellington statue statue arthur wellesley 1st duke wellington located royal exchange square glasgow scotland is…,damiendenis,0,,
2019-04-28,1122346072502886401,0.0,https://twitter.com/thesaltirex/status/1122346072502886401,gon lie honestly preferred robot head duke wellington statue glasgow,thesaltirex,0,,
2019-04-25,1121509271827513346,-0.020833333333333332,https://twitter.com/nicOhlalala/status/1121509271827513346,also deeply upset marshmallow box mask duke wellington statue royal exchange today the*ck aswell,nicOhlalala,0,,
2019-04-25,1121365757487648774,0.020202020202020204,https://twitter.com/NeilBarr/status/1121365757487648774,duke *portrait click view* duke wellington statue famous traffic cone hat queen street glasgow dawn,NeilBarr,3,,
2019-04-25,1121323156575260673,0.015873015873015872,https://twitter.com/Generation_x/status/1121323156575260673,duke *portrait click view* duke wellington statue famous traffic cone hat queen street glasgow dawn glasgowlife whatsonglasgow,Generation_x,1,,
2019-04-24,1121174698266628096,0.013071895424836602,https://twitter.com/Mr78Christopher/status/1121174698266628096,developers moving build somewhere city centre retain links move north liverpool help regeneration statue duke wellington think lived william brown street,Mr78Christopher,0,,
2019-04-24,1121004628135546882,0.016,https://twitter.com/Generation_x/status/1121004628135546882,goma duke wellington statue famous traffic cone hat front gallery modern art queens street glasgow glasgowlife whatsonglasgow,Generation_x,2,,
2019-04-24,1120960764095889413,0.02040816326530612,https://twitter.com/NeilBarr/status/1120960764095889413,goma duke wellington statue famous traffic cone hat front gallery modern art queens street glasgow,NeilBarr,1,,
2019-04-22,1120127609025724416,0.0,https://twitter.com/LiberalDespot/status/1120127609025724416,statue duke wellington wearing traditional traffic cone lar familiaris city glasgow,LiberalDespot,1,,
2019-04-20,1119667611296518144,0.0,https://twitter.com/MattDCameron/status/1119667611296518144,glasgow scenes duke wellington statue,MattDCameron,0,,
