,Datetime,Text,Username,Geolocation
4721,2020-06-09 08:34:27+00:00,"It is not okay to endorse slave trader Edward Colston enslaving and hurting black people for personal profit, on account of the fact that he ‘built a nice building/gave some money to the poor’. The statue should have been removed long ago but good voices kept being fobbed off. ",MelbourneCarrie,
4722,2020-06-09 08:34:08+00:00,Everyone saying that the Colston statue should have remained as a reminder to the past should visit here @SlaveryMuseum. There are better ways to remember.,amb6812,
4723,2020-06-09 08:33:56+00:00,#colstonstatue #BorisJohnson #Farage #GMB,Mariyamaclub,
4724,2020-06-09 08:33:51+00:00,Thanks for speaking out Nigel. These other (zealots) would erase our history. Colston statue should be put back on plinth. The vandals should be made to re-erect it. Colston has endowed philanthropic projects all over Bristol He tried to repair the damage slavery did thereby. ,jo_jnlld7935,
4725,2020-06-09 08:33:49+00:00,Of course! We can’t have one rule for #colstonstatue and another for everyone else! Islam is built on what Mohammed did as a slaver! Could we start with #FindsburyPark? ..#Bristol #London,chilternbear1,
4726,2020-06-09 08:33:41+00:00,"I just listened to @Nigel_Farage say the Downing the Colston statue was wrong because ""he made made alot of money working at the West Africa Company, alot of money ok!"" So everything is fine, so long as you make alot of money from it? I have some bad, but very profitable plans",WilliamHughes4,
4727,2020-06-09 08:33:40+00:00,Starmer brands activists completely wrong 4 tearing down Edward Colston statue. Mandelson says pple responsible should b arrested. Almost 1m deaths in Iraq. 200k deaths in Afghanistan. 40k avoidable UK deaths from COVID.Colston branded his slaves' chests w his company's initials!,HardKnocks1MMA,
4728,2020-06-09 08:33:18+00:00,Edward Colston statue toppled: how Bristol came to see the slave trader as a hero and philanthropist https://theconversation.com/edward-colston-statue-toppled-how-bristol-came-to-see-the-slave-trader-as-a-hero-and-philanthropist-140271?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,shininglightsuk,
4729,2020-06-09 08:33:13+00:00,The anger that felled Colston’s statue cannot be eased by Boris Johnson | Hugh Muir ,afdcz,
4730,2020-06-09 08:33:11+00:00,"Is it possible to celebrate the achievements of a person (e.g. Colston building schools, churches, alms houses...) while denouncing another side to him? For example, can we have a statue of Alfred the Great? He probably engaged in some kind of slavery. What about Athenians?",Gerontion4,
4731,2020-06-09 08:33:06+00:00,"If you step back and look at your tweets it’s clear you’re brainwashed. No racism, protect our history, Slave trader statue, Churchill, Cenotaph vs Mandela, Islam. You’ve got the right wing rhetoric nailed to a tee you can’t accept the Colston statue caused pain",pecos_pest_,
4732,2020-06-09 08:32:59+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/ZTFrf2pS via @UKChange,LisaHafey,
4733,2020-06-09 08:32:57+00:00,@SuMountstevens Dismayed to see the lack of police action in the city last weekend resulting in the toppling of the Colston Statue. The job of the police is to keep order on the streets not make political judgments,whengland_wendy,
4734,2020-06-09 08:32:51+00:00,Fine words butter no parsnips . What about restoring the statue of Colston which as been vandalised by the mob?,VanceClarke2,
4735,2020-06-09 08:32:17+00:00,The destruction of Edward Colston’s statue is an act of living history ,edwardhenry1,
4736,2020-06-09 08:32:04+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history ,OnlineOP,
4737,2020-06-09 08:31:57+00:00,BBC News - Edward Colston: Bristol slave trader statue 'was an affront' ,Shirokuroisshyo,
4738,2020-06-09 08:31:53+00:00,Compare this to the White chaps who were prepared to drown in order to go and collect their racist Colston statue from the River!! White Privilege Racism in the UK U dont get it. 2020 a man of African descent is a cleaner has to clean a statue of a known racist. Do one,BLKLNDN,
4739,2020-06-09 08:31:52+00:00,The Colston plaque was rewritten to reflect his historical evils. People cite Saville in light of Rotherham child grooming scandal and now the destruction of Colston statue. It's incredibly desperate stuff. Do you advocate the permanent destruction of the Auschwitz memorial?,ThomasEvans1984,
4740,2020-06-09 08:31:48+00:00,Piers + Susanna Watch - Tuesday 9th June - it went off again on GMB over the defacing of the Edward Colston statue in Bristol and over BLM .... Susanna had to cut it short ,justsaynotogove,
4741,2020-06-09 08:31:41+00:00,@SadiqKhan will choose the members of 1984 Diversity Commission wisely and not based on diversity of opinion! Let's hope their worst recommendations require public support or cannot legally be executed. 56% of the Bristol vote was to keep the Colston statue... hence this idea. ,foxvlad888,
4742,2020-06-09 08:31:19+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river ,julee_hong,
4743,2020-06-09 08:31:00+00:00,"Protesters in the UK have pulled down a statue of Edward Colston, a famous Bristol slave trader, during a demonstration in honor of #GeorgeFloyd.",dwnews,
4744,2020-06-09 08:30:52+00:00,"Boris wanted the job. Now finds it too hard to do The bits he has done?A fiasco? What the Uk needs is a Jacinda Ardern.. 0 Covid lurking in New Zealan,meanwhile,back in Blighty, we’ve a diversion. All Lives Matter Put Edward Colston statue in a museum. History’s lessons",biscate9,
4745,2020-06-09 08:30:39+00:00,The anger that felled Colston’s statue cannot be eased by Boris Johnson | Hugh Muir ,BradDodd,
4746,2020-06-09 08:30:27+00:00,"The same people who are upset with the toppling of Colston’ statue, are probably the same ones who lost their shit when @JohnBoyega was cast in a leading role in Star Wars.",thanos876,
4747,2020-06-09 08:30:05+00:00,"If 500 people will join me, I will stand with the Bristol Colston statue activists and hand myself into the police as a symbolic act of solidarity, should anyone be arrested for this action. Join me here: ",GreenVocacy,
4748,2020-06-09 08:30:01+00:00,Absolute Rubbish. Colston's statue needs to be put back in place. When the vote was held in 2014. 56% voted for it to remain. But then again the Labour /Communist party do not like Democracy do they. Scum.,colinshone2,
4749,2020-06-09 08:30:00+00:00,Who was slave trader Edward Colston and why was his statue pulled down? ,Independent,
4750,2020-06-09 08:29:56+00:00,The hypocrite Piers Morgan who had been critizing social distancing breaches for weeks had to suddenly support BLM and social distancing breaches because his son was on a BLM march. He was also OK with the Colston statue removal but not the Churchill statue being desecrated,markstweet5,
4751,2020-06-09 08:29:56+00:00,Public sculpture expert: “why I welcome the decision to throw Bristol’s Edward Colston statue in the river” https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285,theAliceRoberts,
4752,2020-06-09 08:29:50+00:00,Edward Colston the moral saint and father of Bristol: why the statue to a slave trader was built 170 years after his death https://buff.ly/2XKJFEr,TheAnorak,
4753,2020-06-09 08:29:42+00:00,"I assume you also disapprove of this then? That poll is utter garbage, the context of Colston statue and the history of the people of Bristol trying to get it removed is long and complicated. But, no, to you it's all black and white isn't it? OH THE IRONY. ",_lee_barnard,
4754,2020-06-09 08:29:34+00:00,"Edward Colston died in London aged 84. His will states that he wished to be buried simply without pomp. This instruction was ignored in the absence of wife or children. He did not want a statue erected 174 years after his death, to remain for a further 125 years. A fitting end.",Hannah_c_casey,
4755,2020-06-09 08:29:15+00:00,Love your show piers and normally agree with you but not on this one. Nigel clearly said the Edward Colston statue should come down but in an orderly fashion not done by mob rule!,snellpants,
4756,2020-06-09 08:29:03+00:00,Thankyou @DavidOlusoga for this: The toppling of Edward Colston's statue is not an attack on history. It is history ,rmchorlton,
4757,2020-06-09 08:28:57+00:00,Meanwhile the Edward Colston statue be like https://twitter.com/Miss_Meddy143/status/1270080612590911488,tregminator,
4758,2020-06-09 08:28:55+00:00,"Travis Alabanza: “The statue of Edward Colston drowned in my hometown of Bristol yesterday and I cheered, whooped and cried. I imagined that it took with it all the difficult experiences of growing up in the city while Black and queer”. ",LigoxygakisLab,
4759,2020-06-09 08:28:36+00:00,#colstonstatue #ColstonHasFallen #blacklivesmatter,thenorth4theeu,
4760,2020-06-09 08:28:36+00:00,"Listen to @harrybakerpoet’s Woken Spurred guest @Vanessa_Kisuule’s response to the toppling of slaver Edward Colston’s statue. Whatever your take on the ‘rights’ or ‘wrongs’ of his flooring, this is powerful, prophetic poetry from a Bristol-based artist whose work we love. ",greenbelt,
4761,2020-06-09 08:27:55+00:00,Are liberal democratic values for sale? The fact that Oxford said it would cost over £100 millions in gifts if #Rhodes is removed is very telling. #BlackLivesMatter #Oxford #tumbbad . Fall of Bristol's Colston statue revives Rhodes campaign in Oxford ,JoyceOnstad,
4762,2020-06-09 08:27:48+00:00,"Mayor of London , Sadiq Khan leaps on to the Antifa/BLM bandwagon after the illegal pulling down of the Colston statue in Bristol. He will pack the Commission with fellow Lefties &amp; get most of London's statues removed. Then replace them with his own preferences, for ""diversity"". ",Tann24788338,
4763,2020-06-09 08:27:38+00:00,"So do you want Colston celebrated? Why are you bringing this trash into the narrative? This movement was fired by the death of Floyd but this is BLM. That statue was screaming black lives don’t matter. If you think it was wrong to want it to come down, you are the problem.",kingwiggles,
4764,2020-06-09 08:27:37+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history ,pat_machin,
4765,2020-06-09 08:27:34+00:00,"Thank you for this, was so unaware but know of the long battle Citizens of Bristol have undertaken to address Colston’s statue... shameful it’s removal or readdressing of his plaque not taken sooner!",Mambear04,
4766,2020-06-09 08:27:27+00:00,"""As for Colston’s statue, it is fitting that a man who sent so many to a watery grave should now have his effigy tossed unceremoniously to the bottom of Bristol harbour – let it remain there and let Colston’s name live on in nothing more than infamy."" ",themathsmermaid,
4767,2020-06-09 08:27:27+00:00,".@SholaMos1, @Nigel_Farage and @KateWilliamsme engage in a heated debate about whether controversial statues be removed following the toppling of Edward Colston's statue. @piersmorgan | @susannareid100 | #GMB Watch GMB on ITV and The ITV Hub http://bit.ly/3fVaMUx",GMB,
4768,2020-06-09 08:27:26+00:00,"Would you mind if we built a Jimmy Saville statue as a reminder of the past? Make it a nice one that doesn't mention any of the bad things too like Colston's? If you're answer is no, than you should realise the hypocrisy of the statement.",ashenight,
4769,2020-06-09 08:27:22+00:00,I think this is a tough one. Colston's statue has been a bone of contention for years and in my opinion should have come down ages ago. But where do we stop in erasing stuff from history? Should we tear down Auschwitz for the abomination it is or does it serve a higher purpose?,TheOriginalJC2,
4770,2020-06-09 08:27:06+00:00,"In which Mark ne-Francois-pas eshews Pepys for a day, and channels the Bard, to orate over Colston's cold statue. ""O judgment! thou art fled to brutish memes, and men have lost their reason."" ",MilesKing10,
4771,2020-06-09 08:27:03+00:00,"After the Colston statue was brought down, I googled the only statue we have in Kiddy, and you’d think the inventor of the postage stamp would be a pretty non-offensive guy but nope, he also helped colonise Australia.",rhiannldavies,
4772,2020-06-09 08:26:54+00:00,I think the Tories' problem with that statue coming down is #Colston represented the British Empire which is what their Brexit is all about. Start to question the British Empire was correct and the whole vision starts to fall apart #Brexit,dannylepelley,
4773,2020-06-09 08:26:53+00:00,The toppling of Edward Colston's statue shows release of deep oppression for the black. He was a slave trader and he deserved this.,Young_Learner2,
4774,2020-06-09 08:26:48+00:00,"So Farrage says ""Ok Colston made a lot of money by slave trade, but gave a lot away in philanthropy"" So did Escobar...Should Mexico erect a statue for him too ",vg123e,
4775,2020-06-09 08:26:43+00:00,"@ASPolice @AandSPCC I would like to support your actions re the Colston statue. If you'd waded in as suggested by @ShelfordMark , how many people would have been injured? Instead, the only injury was to a tinny Victorian statue of a slave trader, responsible for 1000s of deaths.",KirstenTElliott,
4776,2020-06-09 08:26:39+00:00,The only question we really have to ask about the Colston statue incident is: WHY THE FU*K WAS A STATUE TO GLORIFY THE SLAVE TRADE STILL THERE IN 2020?,anataboga,
4777,2020-06-09 08:26:36+00:00,"That prof Williams RT can explain @Nigel_Farage how removing the statue in a controlled manner was not happening. Thanks to how it was done, millions have learnt #colstonstatue Colston's inhumane, immoral trade.",mayaworkshops1,
4778,2020-06-09 08:26:31+00:00,THIS The toppling of Edward Colston's statue is not an attack on history. It is history https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest?CMP=Share_iOSApp_Other,FrancisHayden1,
4779,2020-06-09 08:26:30+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/Bhy2tChD via @UKChange #BlackLivesMatter #BLMbristol,Vanesther1,
4780,2020-06-09 08:26:29+00:00,"I think we are all looking at this from the wrong view, we are asking why this statue of this immoral man was torn down, what we should be asking why on earth it was erected in the first place, This Statue of Colston had shamed the City of Bristol for far too long",stepneyboy1,
4781,2020-06-09 08:26:27+00:00,So his argument is the statue should of remained because Colston made A LOT OF MONEY selling slaves?,StuartLeeTovey,
4782,2020-06-09 08:26:13+00:00,Very strange posture for the Colston statue. Almost as if he was riven with guilt.,CheeksTheMarine,
4783,2020-06-09 08:26:00+00:00,”The toppling of Edward Colston’s statue is NOT an attack on history — it is history!” (David Olusoga/The Guardian) ,Hallebacken,
4784,2020-06-09 08:25:56+00:00,In this case it was just being mildly disappointed in Starmer’s reaction to the toppling of Colston’s statue. I didn’t even get a chance to say what I think about the NHS... ;),PaulbernalUK,
4785,2020-06-09 08:25:55+00:00,A tinpot East India also heavily involved in slave trade and plundering. Yet piss bag Farage thinks Colston’s statue should still be standing coz he made a bit of coin. I mean it’s also no surprise.,Khandahar__,
4786,2020-06-09 08:25:50+00:00,"What you've done is conflate historical study with conservation, and the argument you should have made is that the statue of Edward Colston was somehow culturally significant. It would also be a flawed argument, but marginally less prudish and backwards in its premise.",bornfugly,
4787,2020-06-09 08:25:40+00:00,"You're a virtue-signalling Wokie. This is a serious precedent in country full of monuments. Have you ever heard of Edward Colston before his statue was vandalised whilst the useless police looked on? What next? Churchill, Thatcher, Nelson? Would you support their destruction?",NineDragons3,
4788,2020-06-09 08:25:39+00:00,I think some misguided politicians and imbeciles seem to think that the removal of Colston's statue was a protest against the Slave trade of 200 years ago. Wrong.,MikeWeedons,
4789,2020-06-09 08:25:35+00:00,What he did (Colston) was legal in his time (unlike Jimmy Saville). Retroactive jugedment is tricky. By all means put a plaque up and discuss that part but destroying his statue is an attempt to erase history.,e_pirsch,
4790,2020-06-09 08:25:27+00:00,#EdwardColston #ColstonStatue #Bristol #ColstonHasFallen #BlackLivesMatter,RobB_W1,
4791,2020-06-09 08:25:20+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river http://tinyurl.com/y8lnbm56 via @ConversationUK,agreenthought,
4792,2020-06-09 08:25:20+00:00,"Bristol has a city poet, Vanessa Kisuule. And she has written a corker of a poem about the Colston statue dunking ",Melissa_Bliss_,
4793,2020-06-09 08:25:17+00:00,The protestors have been trying for years to have the statue removed. The Colston Hall is finally being reopened and renamed this Autumn after 3 years. Disappointing that the statue isn’t in a museum to teach about slavery. But it’s removal by the mob has made new history.,luketoajojonat,
4794,2020-06-09 08:25:14+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,EmmaLouiseHolm1,
4795,2020-06-09 08:25:10+00:00,"Talks have been going on for some years about taking the statue, renaming Colston Hall, the newer Cabot Circus had name changes because of the slave industry, nothing has been done, SO things have come to a head &amp; the people have taken it into their own hands &amp; lets be honest",debbie_spirit,
4796,2020-06-09 08:25:00+00:00,Piers Morgan slaps down Nigel Farage in tense standoff over Colston statue 'Let me finish!' #GMB https://www.express.co.uk/showbiz/tv-radio/1293272/Piers-Morgan-clash-Nigel-Farage-Edward-Colston-statue-Black-Lives-Matter-BLM-protests-GMB,Daily_Express,
4797,2020-06-09 08:24:45+00:00,“The toppling of Edward Colston's statue is not an attack on history. It is history” ⁦⁦Powerful telling of Bristol history by ⁦@DavidOlusoga⁩ https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest,renbongie,
4798,2020-06-09 08:24:28+00:00,Thuggish degenerates tore down Edward Colston's statue and thought it made them look tough. So! Now they need to tear down parts of Bristol and remove certain Charities still around today that he helped build and create. Facts are such little pesky things aren't they!,SooksThe,
4799,2020-06-09 08:24:21+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,jacobheringman,
4800,2020-06-09 08:24:19+00:00,BBC News - Edward Colston: 'Why the statue had to fall' ,Shirokuroisshyo,
4801,2020-06-09 08:24:17+00:00,"The decision on whether a statue should stand should be debated out in the open, with historical norms and context taken into account. There is definitely a case for the Colston one, but we shouldn’t simply rip these things down like petulant kids.",CBowie158,
4802,2020-06-09 08:24:14+00:00,"Trying to navigate social media during this time has been difficult. I’ve now seen news that the people who pulled down Colston statue are being questioned and might be charged - and the comments are just full of people asking for prison sentences, for fines, for the statue to...",n_higsonsweeney,
4803,2020-06-09 08:24:04+00:00,"Please let's not have criminal damage cases over toppling the statue in Bristol. The police chose not to intervene, no one was hurt, least of all Colston; taking it down had been under discussion for years. It can go in a museum with this event as part of its history",JillNicholls01,
4804,2020-06-09 08:24:00+00:00,log off sodding Twitter and listen to the first ten mins of this podcast for a slightly more thoughtful take on graffiting Churchill's statue (and the fall of Colston's). ,HelenaEatock,
4805,2020-06-09 08:23:51+00:00,I have invented a home school activity for my kids: pretend you are the person at the CPS who has to decide whether to prosecute the people who pulled down the Colston statue for criminal damage. I've given them para 4.9 of the Code: https://www.cps.gov.uk/publication/code-crown-prosecutors,TorButlerCole,
4806,2020-06-09 08:23:42+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/4KMprBY9 via @UKChange,freddiehyzler,
4807,2020-06-09 08:23:38+00:00,Hitler statue Removed in 1949 Removed 2 years after WWII Removed lawfully (Nuremberg Laws) Colston statue Removed 2020 Removed 300 years after he lived Removed unlawfully #LamestreamMedia lame argument strikes again. #muppet,qacomputing,
4808,2020-06-09 08:23:30+00:00,"How powerful would a statue of Rosa Parks, alongside Colston have been?",FosdykeSaga,
4809,2020-06-09 08:23:29+00:00,Excellent position to take: Historic England doesn't condone the way #ColstonStatue was removed Encourages city wide debate on it's future Important -&gt; we do not believe it must be reinstated. ,TheJonSwift,
4810,2020-06-09 08:23:28+00:00,Hitler statue Removed in 1949 Removed 2 years after WWII Removed lawfully (Nuremberg Laws) Colston statue Removed 2020 Removed 300 years after he lived Removed unlawfully #LamestreamMedia lame argument strikes again. #muppet,qacomputing,
4811,2020-06-09 08:23:27+00:00,"""Germany is covered with memorials to the Holocaust - none are statues of concentration camp guards."" #Colston #colstonstatue #EdwardColston #slavetrader #slavery #Bristol #BlackLivesMattter #BLM",OperaSocialist,
4812,2020-06-09 08:23:27+00:00,We can leave #Colston's statue there until the end of time or destroy it forever by throwing it into the Cracks of Doom. A third way is this: we must join with Sauron and the tories alongside #Starmer and throw the full force of the law against those who pulled the statue down. ,PaulBarasi,
4813,2020-06-09 08:23:18+00:00,"Goodness this man writes so well: powerful, inspiring and accurate ⁦@DavidOlusoga⁩ The toppling of Edward Colston's statue is not an attack on history. It is history ",johnspicer3,
4814,2020-06-09 08:23:18+00:00,BREAKING NEWS Majority of the public agree with removing Colston's statue,brexitwat,
4815,2020-06-09 08:23:17+00:00,Edward Colston. Who outside of Bristol knew who he was and what he did? More know about him now than when the statue was standing. The act of tearing down the statue forced the country to teach themselves about a man that represents an uncomfortable truth about our past.,AMoronAsks,
4816,2020-06-09 08:23:12+00:00,"#EdwardColston #ColstonHasFallen. About time too.This statue hung up there was just a huge dark cloud over the city of Bristol. A monumental disgrace to a shameful past. And so #Colston (Blondie), its goodbye ",kokieekanem,
4817,2020-06-09 08:22:38+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest?CMP=share_btn_tw,wendyknepper,
4818,2020-06-09 08:22:17+00:00,@GloriaDePiero @bonsuman @adepstein1 @theJeremyVine @StormHuntley Bristolian police should practice the same discretion &amp; time on the Colston statue damage as they would any other similar crime. How much time to spend on statue celebrating a slave trader? #JeremyVine,jamesak47,
4819,2020-06-09 08:22:02+00:00,But Auschwitz is a museum where you learn about the atrocities. The problem with statues are these people are put on a pedastal with no context. People petitioned for years for the Colston statue in Bristol to be moved to a museum so you can learn about his history&amp; now it will,HelenJDrew,
4820,2020-06-09 08:21:54+00:00,"The Colston statue isn't (wasn't) even a contemporaneous monument, it was erected over 100 years after he died! Getting rid of statues can be a tricky subject but not in this case. Leave it in the sea.",CresswellPete,
4821,2020-06-09 08:21:50+00:00,Weren't the people of Bristol polled & 56% voted for the statue to remain? Didn't Bristol council vote to have a plaque put up alongside the statue with details of Colston's involvement in the slave trade only for it to be vetoed by the mayor? History is history warts &amp; all.,DianaHarding7,
4822,2020-06-09 08:21:48+00:00,"Being a born and bred Bristolian myself, I know about Colston. Not the first time the name/the man has caused controversy - see Massive Attack refusing to play at the Colston Hall (a venue in Bristol city centre) because of the links. Statue deserved it.",MrTechSupp0rt,
4823,2020-06-09 08:21:28+00:00,Piers Morgan slaps down Farage in ferocious standoff over Edward Colston statue ,ratemytopics,
4824,2020-06-09 08:21:22+00:00,I think millions have been educated about Colston since the tearing down of the statue- job done .,REDNILE7,
4825,2020-06-09 08:21:22+00:00,Exactly this.... “The toppling of Edward Colston's statue is not an attack on history. It is history” - David Olusoga ,DaisyDent,
4826,2020-06-09 08:21:19+00:00,I said slave traders not slavery. Please don't make yourself look stupid by suggesting the Colston statue was in anyway not UK society celebrating a slave trade.,political_nomad,
4827,2020-06-09 08:21:18+00:00,In the article you claim that there have been calls for the Colston statue to be removed 'without result'! Has it not been widely reported that a referendum was held and the result was for it to remain!?!,BonScott1936,
4828,2020-06-09 08:21:13+00:00,My mum in #Stroud yesterday was up by the “anti-slavery” arch where there has been some sudden local interest. She was asked by a white crowd about the Colston Statue coming down &amp; she answered; “I Cheered” White dude who was weeding around it said “you would” &amp; walked off.,NatashaJosette,
4829,2020-06-09 08:21:09+00:00,Do we all agree with regards to Edward Colston's statue? 1) It shouldn't have been up in the first place 2) It was right to be taken down but 3) It was taken unlawfully and should have been democratic,cricket_foot,
4830,2020-06-09 08:21:07+00:00,Lewis Hamilton backs protesters who pulled down Edward Colston statue ,t_basi,
4831,2020-06-09 08:20:58+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest?CMP=share_btn_tw,bentemperton,
4832,2020-06-09 08:20:49+00:00,Who was Edward Colston and why was his Bristol statue toppled? ,HenryscatPg,
4833,2020-06-09 08:20:47+00:00,Gavin Lewis's 2019 article is powerfully relevant now in light of the Black Lifes Matter protests & controversy over the Edward Colston statue. Would Jews be expected to walk past statues of Ford or Mosely never mind Hess or Heydrich? #HierarchyOfRacism https://canadiandimension.com/articles/view/israel-the-holocaust-and-the-un-existing-of-black-victimhood,StevenW69808657,
4834,2020-06-09 08:20:44+00:00,Many people have been unhappy for years with the statue of Colston looking down on them imperiously. No attempt was made to assuage these justifiable feelings. No wonder he was dethroned into the harbour.,SueLaw11962791,
4835,2020-06-09 08:20:38+00:00,"Heather Small: ""[on Colston's statue etc] It tells a certain part of history, and not in its totality. For people to say 'we can't dismantle history' - but who's history? and in what context? It's not about dismantling history. It's about having a full view of that history."" ",mizzlizwhizz,
4836,2020-06-09 08:20:29+00:00,"systemic racism, which in Bristol intimately involves Colston and the slave trade. The Speccie then, I think, falls into the trap of moral relativism, asking how we'd react if far-right activists toppled a statue of Mandela. These two acts wouldn't be morally equivalent, and it",weeklymaths,
4837,2020-06-09 08:20:28+00:00,"debate resulted in a profoundly problematic stasis. So what's the next stage in the process? The Speccie goes on to say: ""Those who tore down Colston have denied us that debate and denied themselves too."" I completely disagree. There is far more debate about the statue (including",weeklymaths,
4838,2020-06-09 08:20:26+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/7ygXH6Tz via @UKChange,LadyApley,
4839,2020-06-09 08:20:12+00:00,Technically the protesters just moved the Colston statue.,marcowenjones,
4840,2020-06-09 08:20:02+00:00,"Demonstrators dumped a statue of the 17th-century slave trader Edward Colston into Bristol Harbor. Now the protesters are turning their sights on statues of Cecil Rhodes, an even more potent symbol of Britain’s racist colonial past. ",nytimes,
4841,2020-06-09 08:19:56+00:00,"How long until elitist @pritipatel plays the race-card? #elitism is the greatest prejudice, the foundation of elitisam is private-schools, why destroy a statue, when we should destroy private-schools? Could it be that elitist people like Diane Abbot use them? #ukprotests #Colston ",BijTayari,
4842,2020-06-09 08:19:53+00:00,"What historical study has been interrupted by pitching the statue of Edward Colston into Bristol Harbour? This isn't an ancient statue, it isn't even contemporary to Colston himself. The most historically significant moment of that statue's entire existence was last Sunday.",bornfugly,
4843,2020-06-09 08:19:25+00:00,London's landmarks will be urgently reviewed after protesters tore down a statue of slave trader Edward Colston in Bristol in a bid to ensure they reflect the capital's diversity. ,Notinevin,
4844,2020-06-09 08:19:04+00:00,"This isn’t about far left and far right, it’s about what’s right and wrong. It was wrong to have a statue celebrating Colston when it caused soooo many people pain and hurt. It was wrong that it was still standing. You may disagree with the manner it was taken down fair enough",pecos_pest_,
4845,2020-06-09 08:19:03+00:00,We need to remain laser focused on the inexcusable inequalities that are the causes of these demonstrations and not get diverted by the pockets of violence. And we certainly shouldn't be mourning the toppling of a statue of a slave trader #BLM,emseasingtri,
4846,2020-06-09 08:18:48+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga | Opinion | The Guardian ,xavimenos,
4847,2020-06-09 08:18:36+00:00,"Sadiq Khan , London's landmarks will be urgently reviewed after protesters tore down a statue of slave trader Edward Colston in Bristol in a bid to ensure they reflect the capital's diversity.",Notinevin,
4848,2020-06-09 08:18:32+00:00,"I respect your opinion, and recognise it's important to remember and learn from the mistakes of the past. I wouldn't waste money reinstating Colston's statue though.",brexitwat,
4849,2020-06-09 08:18:27+00:00,Nigel Farage is making a simple point. To remove the Colston statue should have been taken down by democratic process ( years ago) and not mob rule.,jimunsworth,
4850,2020-06-09 08:18:20+00:00,“The toppling of Edward Colston’s statue is not an attack on history. It is history.” ,carneross,
4851,2020-06-09 08:18:14+00:00,An excellent #Thread on the #Colston statue and why #ColstonHasFallen ,DorindaDorinda,
4852,2020-06-09 08:18:02+00:00,"Tearing down statues isn't erasing history, it is history. I guarantee at least half the people commenting this week didnt know who Edward Colston was until yesterday, so tearing down the statue has been the most educational thing that could have been done.",joeldelusional,
4853,2020-06-09 08:17:59+00:00,"I for one have learnt so much about slavery since the toppling of the Colston statue. Now the genie is out of the bottle I hope that it can never be put back in. I knew Columbus sailed the ocean blue in 1492, but I was never taught this ",CarlAbbott1,
4854,2020-06-09 08:17:42+00:00,"Farage has been consistent on this bro. He is a democrat and accepts democratic outcomes even when he disagrees. Bristol has a Labour elected Mayor, Lab council and 4 Labour MPs so if they had public support surely they would have removed Colston statue ages ago?",stevenson_les,
4855,2020-06-09 08:17:30+00:00,Public sculpture expert: why I welcome the decision to throw Bristol's Edward Colston statue in the river https://theconversation.com/public-sculpture-expert-why-i-welcome-the-decision-to-throw-bristols-edward-colston-statue-in-the-river-140285?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,growriter,
4856,2020-06-09 08:17:29+00:00,What people did not want the Colston statue? Are you the number one motormouth who believes in mob rule ?,VictorCowen13,
4857,2020-06-09 08:17:22+00:00,"Edward Colston was a slave trader whose ships have transported over 84,000 men, women and children from Africa to the Americas in the 17th century. Protesters in Bristol pulled down his statue, and now we have people complaining about it. Why they are complaining???? ",LuizViannaUK,
4858,2020-06-09 08:17:02+00:00,"A Gemini Miscellany: Bristol , Edward Colston &amp; The Toppled Statue https://geminimiscellany.blogspot.com/2020/06/bristol-edward-colston-toppled-statue.html?spref=tw #astrology",sasastro,
4859,2020-06-09 08:16:57+00:00,"In my opinion the statue shoulda been taken down a long time ago we shouldn’t be celebrating what Edward colston had done, dosent mean BLM marches can vadalise war memorials off fallen heroes who saved out country and the world ",ConorPitton,
